"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_iPrwz.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","39140","39140","39140","14.994","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.218","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_iPrwz.webp","2026-03-24 12:41:20"
"https://www.portable-fire-pumps.com/_astro/shibaura-tf516mh-portable-fire-pump-side-view.yT8blA1b_ca5OL.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","70702","70702","70702","27.085","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.063","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-tf516mh-portable-fire-pump-side-view.yT8blA1b_ca5OL.webp","2026-03-24 12:41:20"
"https://www.portable-fire-pumps.com/_astro/portable-fire-pumps-hero.CnAANnvq_Z1QchCi.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","97198","97198","97198","37.235","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.336","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/portable-fire-pumps-hero.CnAANnvq_Z1QchCi.webp","2026-03-24 12:41:20"
"https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_Z18HBN5.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","76940","76940","76940","29.474","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.925","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_Z18HBN5.webp","2026-03-24 12:41:20"
"https://www.portable-fire-pumps.com/_astro/shibaura-ft400-portable-fire-pump-side-view.Cp8S1RgJ_Z1AEQqW.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","46260","46260","46260","17.721","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.783","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ft400-portable-fire-pump-side-view.Cp8S1RgJ_Z1AEQqW.webp","2026-03-24 12:41:21"
"https://www.portable-fire-pumps.com/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM_1i59lU.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","43724","43724","43724","16.750","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.615","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM_1i59lU.webp","2026-03-24 12:41:21"
"https://www.portable-fire-pumps.com/_astro/shibaura-ft400-portable-fire-pump-side-view.Cp8S1RgJ_ZVPYsr.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","88924","88924","88924","34.065","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.740","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ft400-portable-fire-pump-side-view.Cp8S1RgJ_ZVPYsr.webp","2026-03-24 12:41:21"
"https://www.portable-fire-pumps.com/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_22jG3w.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","81138","81138","81138","31.082","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.801","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_22jG3w.webp","2026-03-24 12:41:21"
"https://www.portable-fire-pumps.com/fr/products/","text/html; charset=UTF-8","200","OK","Indexable","","Produits | Portable Fire Pumps","30","273","Consultez la gamme de pompes à incendie portatives Shibaura pour la lutte contre les feux de forêt et les interventions d’urgence.","130","795","","0","Pompes incendie portatives","26","FT510-A","7","FT300 / 400-A","13","index, follow","","","https://www.portable-fire-pumps.com/fr/products/","","","","","","156622","16292","16292","6.241","","934","209","4.469","90.073","Very Easy","4.092","4","2","","2","2","0","5.880","57","19","0","4","4","0","","","","","506d3e19bf6514a055cb23e763dc6837","0.514","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/products/","2026-03-24 12:41:21"
"https://www.portable-fire-pumps.com/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_Z2tOIVe.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","40108","40108","40108","15.365","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.791","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_Z2tOIVe.webp","2026-03-24 12:41:21"
"https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_Zf9gOt.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","48634","48634","48634","18.631","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.614","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_Zf9gOt.webp","2026-03-24 12:41:22"
"https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_1Udpg8.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","103360","103360","103360","39.595","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.519","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_1Udpg8.webp","2026-03-24 12:41:22"
"https://www.portable-fire-pumps.com/_astro/larsenal-distributor-logo.DWVofIpu_Thoc7.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.593","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/larsenal-distributor-logo.DWVofIpu_Thoc7.svg","2026-03-24 12:41:22"
"https://www.portable-fire-pumps.com/fr/distributors/","text/html; charset=UTF-8","200","OK","Indexable","","Distributeurs | Portable Fire Pumps","35","313","Trouvez des partenaires distributeurs vérifiés des pompes à incendie portatives Shibaura avec leurs coordonnées régionales.","123","766","","0","Distributeurs","13","Réseau de distributeurs de confiance","36","Développement de notre réseau de distribution","45","index, follow","","","https://www.portable-fire-pumps.com/fr/distributors/","","","","","","44896","9913","9913","3.797","","277","57","4.860","45.224","Hard","6.451","4","2","","2","2","0","5.880","36","13","0","6","6","0","","","","","171d225b1d6e8e599bd4e2c2f38a2bd7","0.517","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/distributors/","2026-03-24 12:41:22"
"https://www.portable-fire-pumps.com/_astro/flash-wildfire-services-logo.pXfc1GYw_Z8zloD.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7064","7064","7064","2.706","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.589","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/flash-wildfire-services-logo.pXfc1GYw_Z8zloD.webp","2026-03-24 12:41:22"
"https://www.portable-fire-pumps.com/_astro/distributors-network-hero.CFEEKRpO_Z2ixRBf.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","99396","99396","99396","38.077","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.912","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/distributors-network-hero.CFEEKRpO_Z2ixRBf.webp","2026-03-24 12:41:22"
"https://www.portable-fire-pumps.com/_astro/distributors-support-cta.GWFtxgqn_Z1i2evk.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","206470","206470","206470","79.095","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.663","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/distributors-support-cta.GWFtxgqn_Z1i2evk.webp","2026-03-24 12:41:23"
