address,content_type,status_code,status,indexability,indexability_status,title_1,meta_description_1,h1_1,meta_robots_1,canonical_link_element_1,crawl_depth,inlinks,outlinks,response_time,redirect_url,redirect_type,language,crawl_timestamp,path,host,is_html,is_indexable_html,is_redirect,is_asset,is_localized_en,is_localized_fr,is_nonlocalized_html,has_trailing_slash,canonical_matches_self,redirect_target_path
https://www.portable-fire-pumps.com/_astro/shibaura-ft400-portable-fire-pump-side-view.Cp8S1RgJ_ZVPYsr.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.74,,,,2026-03-24 12:41:21,/_astro/shibaura-ft400-portable-fire-pump-side-view.Cp8S1RgJ_ZVPYsr.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_22jG3w.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.801,,,,2026-03-24 12:41:21,/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_22jG3w.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/products/,text/html; charset=UTF-8,200,OK,Indexable,,Produits | Portable Fire Pumps,Consultez la gamme de pompes à incendie portatives Shibaura pour la lutte contre les feux de forêt et les interventions d’urgence.,Pompes incendie portatives,"index, follow",https://www.portable-fire-pumps.com/fr/products/,4,2,57,0.514,,,fr,2026-03-24 12:41:21,/fr/products/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_Z2tOIVe.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.791,,,,2026-03-24 12:41:21,/_astro/shibaura-p572s-portable-fire-pump-side-view.CbeXY2eT_Z2tOIVe.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_Zf9gOt.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.614,,,,2026-03-24 12:41:22,/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_Zf9gOt.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_1Udpg8.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.519,,,,2026-03-24 12:41:22,/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_1Udpg8.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/larsenal-distributor-logo.DWVofIpu_Thoc7.svg,image/svg+xml,200,OK,Indexable,,,,,,,4,0,0,0.593,,,,2026-03-24 12:41:22,/_astro/larsenal-distributor-logo.DWVofIpu_Thoc7.svg,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/distributors/,text/html; charset=UTF-8,200,OK,Indexable,,Distributeurs | Portable Fire Pumps,Trouvez des partenaires distributeurs vérifiés des pompes à incendie portatives Shibaura avec leurs coordonnées régionales.,Distributeurs,"index, follow",https://www.portable-fire-pumps.com/fr/distributors/,4,2,36,0.517,,,fr,2026-03-24 12:41:22,/fr/distributors/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/flash-wildfire-services-logo.pXfc1GYw_Z8zloD.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.589,,,,2026-03-24 12:41:22,/_astro/flash-wildfire-services-logo.pXfc1GYw_Z8zloD.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/distributors-network-hero.CFEEKRpO_Z2ixRBf.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.912,,,,2026-03-24 12:41:22,/_astro/distributors-network-hero.CFEEKRpO_Z2ixRBf.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/distributors-support-cta.GWFtxgqn_Z1i2evk.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.663,,,,2026-03-24 12:41:23,/_astro/distributors-support-cta.GWFtxgqn_Z1i2evk.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
